page_id,file_id,file_name,file_number,legal_xlm_roberta-0b561,legal_swiss_roberta-0b561,bloomz-7b1,legal_xlm_longformer-0b279,swiss_bert-0b110,mt0-13b,xlm_swiss_bert-0b110
3447db21-699d-410b-905d-e2f954b78bd5,1055400,CH_BGer_005_5A-691-2021_2021-10-04,5A_691/2021,,,,, Bühler,,
010aa7c4-b2bf-412f-8fc4-752101b053dc,978125,CH_BGer_004_4A-125-2022_2022-04-01,4A_125/2022, aa,,,,,,
010aa7c4-b2bf-412f-8fc4-752101b053dc,978125,CH_BGer_004_4A-125-2022_2022-04-01,4A_125/2022, aa,,,,,,
260caee9-9ebc-4d8b-b210-b01c63b35416,1108604,CH_BGer_005_5A-253-2020_2021-03-25,5A_253/2020,,,,, Crypto,,
260caee9-9ebc-4d8b-b210-b01c63b35416,1108604,CH_BGer_005_5A-253-2020_2021-03-25,5A_253/2020,,,,, Crypto,,
3b2b1dab-f78c-47d9-9924-b1b63394675d,1049420,CH_BGer_006_6B-171-2021_2021-04-21,6B_171/2021,,,  denys,,,,
00827bf0-7bb4-4514-aaee-c2e55d5d0112,1053571,CH_BGer_011_6B-1266-2019_2020-03-10,6B_1266/2019,,,  denys,,,,
10091039-b376-42e6-854e-03a0fac515b7,1017534,CH_BGer_002_2C-835-2017_2020-11-27,2C_835/2017, aa,,,,,, M A
10091039-b376-42e6-854e-03a0fac515b7,1017534,CH_BGer_002_2C-835-2017_2020-11-27,2C_835/2017, aa,,,,,, M A
3b2b1dab-f78c-47d9-9924-b1b63394675d,1049420,CH_BGer_006_6B-171-2021_2021-04-21,6B_171/2021,,,  denys,,,,
3447db21-699d-410b-905d-e2f954b78bd5,1055400,CH_BGer_005_5A-691-2021_2021-10-04,5A_691/2021,,,,, Bühler,,
343a2e04-075c-4045-b3db-2cfd301b5fde,1050115,CH_BGer_001_1B-474-2021_2021-09-22,1B_474/2021,,,  Chaix,,,,
343a2e04-075c-4045-b3db-2cfd301b5fde,1050115,CH_BGer_001_1B-474-2021_2021-09-22,1B_474/2021,,,  Chaix,,,,
445de06a-3ce5-4b65-bc3c-aaec8f9c90e0,1027456,CH_BGer_002_2C-685-2019_2019-08-23,2C_685/2019,,,,,,, London
8be91dec-b710-4d92-be45-83adfd4e8d90,1047364,CH_BGer_005_5A-31-2020_2020-07-06,5A_31/2020,,,,, Halter,,
07a55f3e-e454-40b4-8aab-dda0bff4b6ab,1109246,CH_BGer_005_5D-170-2021_2021-09-24,5D_170/2021,,,,,,, Zürich
30e51154-d0aa-489f-9a68-e1002887f225,1092503,CH_BGer_005_5D-25-2019_2019-02-15,5D_25/2019,,,,, Halter,,
11314616-d14f-455b-a092-2d9b408ff7b5,1075503,CH_BGer_008_8C-131-2019_2019-06-26,8C_131/2019,,,  Unser,,,,
43009a1e-ff6c-404c-85aa-5d2be79e0e59,1086929,CH_BGer_011_6B-421-2020_2020-07-02,6B_421/2020,,,  denys,,,,
43009a1e-ff6c-404c-85aa-5d2be79e0e59,1086929,CH_BGer_011_6B-421-2020_2020-07-02,6B_421/2020,,,  denys,,,,
43009a1e-ff6c-404c-85aa-5d2be79e0e59,1086929,CH_BGer_011_6B-421-2020_2020-07-02,6B_421/2020,,,  denys,,,,
43009a1e-ff6c-404c-85aa-5d2be79e0e59,1086929,CH_BGer_011_6B-421-2020_2020-07-02,6B_421/2020,,,  denys,,,,
3b66ff68-cb4a-4836-a7cb-db1a682bfb36,1077731,CH_BGer_009_9C-727-2020_2021-03-15,9C_727/2020,,,,, Me M A,,
3174ba6d-727f-47d9-a976-0ef3cd84b8a7,1062761,CH_BGer_009_9C-395-2019_2019-09-24,9C_395/2019, aa,,,,,,
8c831a4f-5763-4542-af99-2a646f6bb76e,1003341,CH_BGer_004_4A-215-2017_2019-01-15,4A_215/2017,,,, zurich,,,
3174ba6d-727f-47d9-a976-0ef3cd84b8a7,1062761,CH_BGer_009_9C-395-2019_2019-09-24,9C_395/2019, aa,,,,,,
3174ba6d-727f-47d9-a976-0ef3cd84b8a7,1062761,CH_BGer_009_9C-395-2019_2019-09-24,9C_395/2019, aa,,,,,,
11314616-d14f-455b-a092-2d9b408ff7b5,1075503,CH_BGer_008_8C-131-2019_2019-06-26,8C_131/2019,,,  Unser,,,,
07a55f3e-e454-40b4-8aab-dda0bff4b6ab,1109246,CH_BGer_005_5D-170-2021_2021-09-24,5D_170/2021,,,,,,, Zürich
8d3c5952-1b74-433a-93c2-0919d157202f,1102138,CH_BGer_006_6B-922-2019_2019-08-22,6B_922/2019,,,  denys,,,,
11314616-d14f-455b-a092-2d9b408ff7b5,1075503,CH_BGer_008_8C-131-2019_2019-06-26,8C_131/2019,,,  Unser,,,,
3b66ff68-cb4a-4836-a7cb-db1a682bfb36,1077731,CH_BGer_009_9C-727-2020_2021-03-15,9C_727/2020,,,,, Me M A,,
3174ba6d-727f-47d9-a976-0ef3cd84b8a7,1062761,CH_BGer_009_9C-395-2019_2019-09-24,9C_395/2019, aa,,,,,,
62d38035-310f-4834-905c-bb31131e9eb7,995019,CH_BGer_009_9C-621-2019_2019-10-09,9C_621/2019, aa, c b,,,,,
11314616-d14f-455b-a092-2d9b408ff7b5,1075503,CH_BGer_008_8C-131-2019_2019-06-26,8C_131/2019,,,  Unser,,,,
031c02e6-4283-4a82-a3cd-d346e4141fd4,1088666,CH_BGer_009_9C-499-2020_2020-09-16,9C_499/2020,,,,, Valais,,
031c02e6-4283-4a82-a3cd-d346e4141fd4,1088666,CH_BGer_009_9C-499-2020_2020-09-16,9C_499/2020,,,,, Valais,,
3b2b1dab-f78c-47d9-9924-b1b63394675d,1049420,CH_BGer_006_6B-171-2021_2021-04-21,6B_171/2021,,,  denys,,,,
3b2b1dab-f78c-47d9-9924-b1b63394675d,1049420,CH_BGer_006_6B-171-2021_2021-04-21,6B_171/2021,,,  denys,,,,
031c02e6-4283-4a82-a3cd-d346e4141fd4,1088666,CH_BGer_009_9C-499-2020_2020-09-16,9C_499/2020,,,,, Valais,,
535ea6f9-d737-4f48-a25d-7671f89397af,1037647,CH_BGer_011_6B-415-2020_2020-11-04,6B_415/2020,,,  denys,,,,
07a55f3e-e454-40b4-8aab-dda0bff4b6ab,1109246,CH_BGer_005_5D-170-2021_2021-09-24,5D_170/2021,,,,,,, Zürich
0a2e4e1f-e9d0-4880-90b3-3c6e5a4a93aa,1109276,CH_BGer_011_6B-275-2020_2020-03-12,6B_275/2020,,,  denys,,,,
0a2e4e1f-e9d0-4880-90b3-3c6e5a4a93aa,1109276,CH_BGer_011_6B-275-2020_2020-03-12,6B_275/2020,,,  denys,,,,
343a2e04-075c-4045-b3db-2cfd301b5fde,1050115,CH_BGer_001_1B-474-2021_2021-09-22,1B_474/2021,,,  Chaix,,,,
343a2e04-075c-4045-b3db-2cfd301b5fde,1050115,CH_BGer_001_1B-474-2021_2021-09-22,1B_474/2021,,,  Chaix,,,,
8529c1c8-6a19-45f0-bd35-0d9bd7e8d401,1094853,CH_BGer_011_6B-837-2019_2019-12-06,6B_837/2019,,,  denys,,,,
09d32537-e98d-46a2-9a63-6ad15776b534,983825,CH_BGer_006_6B-13-2020_2020-01-29,6B_13/2020,,,  denys,,,,
71e5db52-00e1-4fbe-a7df-ecd7dc2e748a,970120,CH_BGer_011_6B-1465-2019_2020-07-01,6B_1465/2019,,,  denys,,,,
6c483e8a-f310-47bd-810f-c5e599314fea,1068773,CH_BGer_006_6B-108-2020_2020-02-13,6B_108/2020,,,  denys,,,,
34ac740d-2001-415b-b0e9-99639a8d7a01,957112,CH_BGer_011_6B-89-2020_2020-03-31,6B_89/2020,,,  denys,,,,
34ac740d-2001-415b-b0e9-99639a8d7a01,957112,CH_BGer_011_6B-89-2020_2020-03-31,6B_89/2020,,,  denys,,,,
34ac740d-2001-415b-b0e9-99639a8d7a01,957112,CH_BGer_011_6B-89-2020_2020-03-31,6B_89/2020,,,  denys,,,,
30f0a95e-40b1-430b-b23a-44235fc0df1c,997995,CH_BGer_002_2C-250-2021_2021-11-03,2C_250/2021,,,,, Halter,,
0a2e4e1f-e9d0-4880-90b3-3c6e5a4a93aa,1109276,CH_BGer_011_6B-275-2020_2020-03-12,6B_275/2020,,,  denys,,,,
30f0a95e-40b1-430b-b23a-44235fc0df1c,997995,CH_BGer_002_2C-250-2021_2021-11-03,2C_250/2021,,,,, Halter,,
0a2e4e1f-e9d0-4880-90b3-3c6e5a4a93aa,1109276,CH_BGer_011_6B-275-2020_2020-03-12,6B_275/2020,,,  denys,,,,
24194101-5010-42ce-bb49-a74289f1023b,1079667,CH_BGer_004_4A-213-2018_2019-02-04,4A_213/2018,,,,, SA S A,,
2425bdaa-56a6-44de-a7cf-3de663de7671,1047035,CH_BGer_011_6B-603-2019_2019-11-28,6B_603/2019,,,  Denis,,,,
2425bdaa-56a6-44de-a7cf-3de663de7671,1047035,CH_BGer_011_6B-603-2019_2019-11-28,6B_603/2019,,,  Denis,,,,
2425bdaa-56a6-44de-a7cf-3de663de7671,1047035,CH_BGer_011_6B-603-2019_2019-11-28,6B_603/2019,,,  Denis,,,,
445de06a-3ce5-4b65-bc3c-aaec8f9c90e0,1027456,CH_BGer_002_2C-685-2019_2019-08-23,2C_685/2019,,,,,,, London
00827bf0-7bb4-4514-aaee-c2e55d5d0112,1053571,CH_BGer_011_6B-1266-2019_2020-03-10,6B_1266/2019,,,  denys,,,,
00827bf0-7bb4-4514-aaee-c2e55d5d0112,1053571,CH_BGer_011_6B-1266-2019_2020-03-10,6B_1266/2019,,,  denys,,,,
0fde2755-8796-40a9-a81d-cf9d3fc7844b,970196,CH_BGer_011_6B-57-2019_2019-02-26,6B_57/2019,,,  denys,,,,
0fde2755-8796-40a9-a81d-cf9d3fc7844b,970196,CH_BGer_011_6B-57-2019_2019-02-26,6B_57/2019,,,  denys,,,,
00827bf0-7bb4-4514-aaee-c2e55d5d0112,1053571,CH_BGer_011_6B-1266-2019_2020-03-10,6B_1266/2019,,,  denys,,,,
00827bf0-7bb4-4514-aaee-c2e55d5d0112,1053571,CH_BGer_011_6B-1266-2019_2020-03-10,6B_1266/2019,,,  denys,,,,
0a2e4e1f-e9d0-4880-90b3-3c6e5a4a93aa,1109276,CH_BGer_011_6B-275-2020_2020-03-12,6B_275/2020,,,  denys,,,,
00827bf0-7bb4-4514-aaee-c2e55d5d0112,1053571,CH_BGer_011_6B-1266-2019_2020-03-10,6B_1266/2019,,,  denys,,,,
00827bf0-7bb4-4514-aaee-c2e55d5d0112,1053571,CH_BGer_011_6B-1266-2019_2020-03-10,6B_1266/2019,,,  denys,,,,
0a2e4e1f-e9d0-4880-90b3-3c6e5a4a93aa,1109276,CH_BGer_011_6B-275-2020_2020-03-12,6B_275/2020,,,  denys,,,,
2425bdaa-56a6-44de-a7cf-3de663de7671,1047035,CH_BGer_011_6B-603-2019_2019-11-28,6B_603/2019,,,  Denis,,,,
14c1e8e9-4e69-4b84-b096-4497770308a2,1081376,CH_BGer_009_9C-131-2020_2021-02-05,9C_131/2020,,,,,,, Müller
00827bf0-7bb4-4514-aaee-c2e55d5d0112,1053571,CH_BGer_011_6B-1266-2019_2020-03-10,6B_1266/2019,,,  denys,,,,
14c1e8e9-4e69-4b84-b096-4497770308a2,1081376,CH_BGer_009_9C-131-2020_2021-02-05,9C_131/2020,,,,,,, Müller
00827bf0-7bb4-4514-aaee-c2e55d5d0112,1053571,CH_BGer_011_6B-1266-2019_2020-03-10,6B_1266/2019,,,  denys,,,,
21f5518b-6d33-4494-bc8a-3e1f456bacb2,1097505,CH_BGer_005_5A-349-2019_2019-07-26,5A_349/2019,,,,, Halter,,
588e619e-3553-4d62-b2c5-c17c080f9d7f,961625,CH_BGer_011_6B-985-2019_2019-10-03,6B_985/2019,,,  denys,,,,
3325eeeb-af46-4447-abe0-a847b63c1fcd,955703,CH_BGer_006_6B-21-2019_2019-04-04,6B_21/2019,,,  denys,,,,
3325eeeb-af46-4447-abe0-a847b63c1fcd,955703,CH_BGer_006_6B-21-2019_2019-04-04,6B_21/2019,,,  denys,,,,
3325eeeb-af46-4447-abe0-a847b63c1fcd,955703,CH_BGer_006_6B-21-2019_2019-04-04,6B_21/2019,,,  denys,,,,
7b579189-9285-48ca-9981-820e7b0f82a3,980906,CH_BGer_005_5A-714-2021_2022-03-08,5A_714/2021,,,,, Kläger,,
3325eeeb-af46-4447-abe0-a847b63c1fcd,955703,CH_BGer_006_6B-21-2019_2019-04-04,6B_21/2019,,,  denys,,,,
21f5518b-6d33-4494-bc8a-3e1f456bacb2,1097505,CH_BGer_005_5A-349-2019_2019-07-26,5A_349/2019,,,,, Halter,,
4c45a986-99ef-4aaa-8c4a-cff6256272d6,1025418,CH_BGer_004_4A-532-2018_2019-12-16,4A_532/2018, aa,,,,,,
4c45a986-99ef-4aaa-8c4a-cff6256272d6,1025418,CH_BGer_004_4A-532-2018_2019-12-16,4A_532/2018, aa,,,,,,
1aa62354-8cd2-4155-b3cd-6960e4753a33,1049477,CH_BGer_006_6B-640-2019_2019-05-29,6B_640/2019,,,  denys,,,,
1aa62354-8cd2-4155-b3cd-6960e4753a33,1049477,CH_BGer_006_6B-640-2019_2019-05-29,6B_640/2019,,,  denys,,,,
1aa62354-8cd2-4155-b3cd-6960e4753a33,1049477,CH_BGer_006_6B-640-2019_2019-05-29,6B_640/2019,,,  denys,,,,
1aa62354-8cd2-4155-b3cd-6960e4753a33,1049477,CH_BGer_006_6B-640-2019_2019-05-29,6B_640/2019,,,  denys,,,,
5c8f778e-82e6-4387-9845-7579fd648f52,1013265,CH_BGer_004_4A-350-2021_2021-07-05,4A_350/2021,,,,,,, Zürich
2a7e4b0d-f18a-4768-9382-17a00d3b430b,1055801,CH_BGer_006_6B-1119-2019_2019-10-01,6B_1119/2019,,,  denys,,,,
2a7e4b0d-f18a-4768-9382-17a00d3b430b,1055801,CH_BGer_006_6B-1119-2019_2019-10-01,6B_1119/2019,,,  denys,,,,
1b65e55b-b74e-46a6-924b-dce67acb825d,1035091,CH_BGer_006_6B-1185-2018_2019-01-14,6B_1185/2018,,,, geneve,,,
1b65e55b-b74e-46a6-924b-dce67acb825d,1035091,CH_BGer_006_6B-1185-2018_2019-01-14,6B_1185/2018,,,, geneve,,,
378b8ea6-bc45-4eb9-83e6-53066250f7f7,1014087,CH_BGer_008_8C-656-2019_2019-11-22,8C_656/2019, aa b c,,,,,,
37b013e7-c4b8-4763-803d-b7a496097ed8,981970,CH_BGer_009_9C-646-2020_2020-11-04,9C_646/2020,,,,, Quelle,,
37b013e7-c4b8-4763-803d-b7a496097ed8,981970,CH_BGer_009_9C-646-2020_2020-11-04,9C_646/2020,,,,, Quelle,,
93099312-4753-4883-9d2c-e3e102493375,1025729,CH_BGer_001_1B-591-2021_2022-01-12,1B_591/2021,,,  Chaix,,,,
923de120-24af-42aa-99ea-92325eb3d2cc,971241,CH_BGer_002_2C-278-2022_2022-04-07,2C_278/2022,,,,,, Zürich,
378b8ea6-bc45-4eb9-83e6-53066250f7f7,1014087,CH_BGer_008_8C-656-2019_2019-11-22,8C_656/2019, aa b c,,,,,,
378b8ea6-bc45-4eb9-83e6-53066250f7f7,1014087,CH_BGer_008_8C-656-2019_2019-11-22,8C_656/2019, aa b c,,,,,,
378b8ea6-bc45-4eb9-83e6-53066250f7f7,1014087,CH_BGer_008_8C-656-2019_2019-11-22,8C_656/2019, aa b c,,,,,,
774dcd29-1c80-4aeb-a130-2d6b27204654,1047265,CH_BGer_008_8C-433-2019_2019-12-20,8C_433/2019,,,,, Crypto,,
17fb4512-0742-4ebf-8da7-b751c8866dcd,1075457,CH_BGer_004_4A-165-2022_2022-05-10,4A_165/2022,,,,, Halter,,
17fb4512-0742-4ebf-8da7-b751c8866dcd,1075457,CH_BGer_004_4A-165-2022_2022-05-10,4A_165/2022,,,,, Halter,,
5ba789b6-6eb3-4002-821a-e05749fd1bbc,975070,CH_BGer_006_6B-256-2022_2022-03-21,6B_256/2022,,,  denys,,,,
4d6ad603-633b-48f7-aec9-2c2a2241d5fc,991173,CH_BGer_008_8C-709-2019_2020-05-19,8C_709/2019,,,  Prinz,,,,
4d6ad603-633b-48f7-aec9-2c2a2241d5fc,991173,CH_BGer_008_8C-709-2019_2020-05-19,8C_709/2019,,,  Prinz,,,,
2d1f51bb-c164-4d26-b9b4-4da9b3b17be5,1099906,CH_BGer_009_9C-11-2019_2019-07-16,9C_11/2019,,,  Prinz,,,,
2d1f51bb-c164-4d26-b9b4-4da9b3b17be5,1099906,CH_BGer_009_9C-11-2019_2019-07-16,9C_11/2019,,,  Prinz,,,,
178b8ecb-c490-4ed2-abe6-22f272365e4c,984531,CH_BGer_006_6B-16-2020_2020-02-27,6B_16/2020,,,  denys,,,,
4c9505f8-a4b8-4b10-a601-8d54698e940c,1116129,CH_BGer_005_5A-844-2020_2021-06-10,5A_844/2020, aa,,,,,, A J
2e0e1115-8209-4fee-abb6-9998745890eb,1073303,CH_BGer_006_6B-354-2020_2020-06-24,6B_354/2020,,,  denys,,,,
2e0e1115-8209-4fee-abb6-9998745890eb,1073303,CH_BGer_006_6B-354-2020_2020-06-24,6B_354/2020,,,  denys,,,,
2e0e1115-8209-4fee-abb6-9998745890eb,1073303,CH_BGer_006_6B-354-2020_2020-06-24,6B_354/2020,,,  denys,,,,
2e0e1115-8209-4fee-abb6-9998745890eb,1073303,CH_BGer_006_6B-354-2020_2020-06-24,6B_354/2020,,,  denys,,,,
4c9505f8-a4b8-4b10-a601-8d54698e940c,1116129,CH_BGer_005_5A-844-2020_2021-06-10,5A_844/2020, aa,,,,,, A J
4d6ad603-633b-48f7-aec9-2c2a2241d5fc,991173,CH_BGer_008_8C-709-2019_2020-05-19,8C_709/2019,,,  Prinz,,,,
178b8ecb-c490-4ed2-abe6-22f272365e4c,984531,CH_BGer_006_6B-16-2020_2020-02-27,6B_16/2020,,,  denys,,,,
178b8ecb-c490-4ed2-abe6-22f272365e4c,984531,CH_BGer_006_6B-16-2020_2020-02-27,6B_16/2020,,,  denys,,,,
178b8ecb-c490-4ed2-abe6-22f272365e4c,984531,CH_BGer_006_6B-16-2020_2020-02-27,6B_16/2020,,,  denys,,,,
3db23631-9045-4a9c-b8ca-f6685e945ab7,1075624,CH_BGer_001_1B-63-2020_2020-03-09,1B_63/2020,,,,,,, Bureau
2d1f51bb-c164-4d26-b9b4-4da9b3b17be5,1099906,CH_BGer_009_9C-11-2019_2019-07-16,9C_11/2019,,,  Prinz,,,,
3db23631-9045-4a9c-b8ca-f6685e945ab7,1075624,CH_BGer_001_1B-63-2020_2020-03-09,1B_63/2020,,,,,,, Bureau
2bea5c67-d0be-489d-a8a8-d98184f8da28,991161,CH_BGer_006_6B-1432-2020_2021-07-15,6B_1432/2020,,,  denys,,,,
2bea5c67-d0be-489d-a8a8-d98184f8da28,991161,CH_BGer_006_6B-1432-2020_2021-07-15,6B_1432/2020,,,  denys,,,,
2bea5c67-d0be-489d-a8a8-d98184f8da28,991161,CH_BGer_006_6B-1432-2020_2021-07-15,6B_1432/2020,,,  denys,,,,
2bea5c67-d0be-489d-a8a8-d98184f8da28,991161,CH_BGer_006_6B-1432-2020_2021-07-15,6B_1432/2020,,,  denys,,,,
5bf940c7-9800-4b10-ad0d-89b792850c74,1079229,CH_BGer_001_1C-40-2019_2019-04-08,1C_40/2019,, foglia,,,,,
4d6ad603-633b-48f7-aec9-2c2a2241d5fc,991173,CH_BGer_008_8C-709-2019_2020-05-19,8C_709/2019,,,  Prinz,,,,
2d1f51bb-c164-4d26-b9b4-4da9b3b17be5,1099906,CH_BGer_009_9C-11-2019_2019-07-16,9C_11/2019,,,  Prinz,,,,
01a7344b-6aa7-4e81-baf1-95d78c65e956,1012427,CH_BGer_005_5A-573-2020_2020-09-10,5A_573/2020, aa,,,, J a,,
01a7344b-6aa7-4e81-baf1-95d78c65e956,1012427,CH_BGer_005_5A-573-2020_2020-09-10,5A_573/2020, aa,,,, J a,,
3d805c06-c19f-40da-bfa7-6721a2bad4ab,967779,CH_BGer_001_1B-37-2022_2022-02-02,1B_37/2022,,,,, Dupont,,
2ce74303-0552-44f4-be81-37a6cdf93282,980759,CH_BGer_008_8C-821-2018_2019-06-18,8C_821/2018, aa,,,,,,
2ce74303-0552-44f4-be81-37a6cdf93282,980759,CH_BGer_008_8C-821-2018_2019-06-18,8C_821/2018, aa,,,,,,
2ce74303-0552-44f4-be81-37a6cdf93282,980759,CH_BGer_008_8C-821-2018_2019-06-18,8C_821/2018, aa,,,,,,
2ce74303-0552-44f4-be81-37a6cdf93282,980759,CH_BGer_008_8C-821-2018_2019-06-18,8C_821/2018, aa,,,,,,
3d805c06-c19f-40da-bfa7-6721a2bad4ab,967779,CH_BGer_001_1B-37-2022_2022-02-02,1B_37/2022,,,,, Dupont,,
78f50cdd-1197-44e6-a3f7-75df623d035b,1076961,CH_BGer_006_6B-271-2021_2021-05-12,6B_271/2021,,,  denys,,,,
01a7344b-6aa7-4e81-baf1-95d78c65e956,1012427,CH_BGer_005_5A-573-2020_2020-09-10,5A_573/2020, aa,,,, J a,,
0194a6f8-b1b8-4601-9090-b35098e22071,1062832,CH_BGer_006_6B-615-2021_2021-07-02,6B_615/2021,,,,, Genève,,
0194a6f8-b1b8-4601-9090-b35098e22071,1062832,CH_BGer_006_6B-615-2021_2021-07-02,6B_615/2021,,,,, Genève,,
005ba267-e957-4e54-a2aa-2e44ec52a3f2,952548,CH_BGer_004_4A-442-2018_2019-01-24,4A_442/2018,,,, zurich,,,
005ba267-e957-4e54-a2aa-2e44ec52a3f2,952548,CH_BGer_004_4A-442-2018_2019-01-24,4A_442/2018,,,, zurich,,,
0c7b5ba7-5dfa-4662-b8ca-b855244234bc,1007667,CH_BGer_008_8C-75-2020_2020-04-01,8C_75/2020,,,,,,, JP
0c7b5ba7-5dfa-4662-b8ca-b855244234bc,1007667,CH_BGer_008_8C-75-2020_2020-04-01,8C_75/2020,,,,,,, JP
0c7b5ba7-5dfa-4662-b8ca-b855244234bc,1007667,CH_BGer_008_8C-75-2020_2020-04-01,8C_75/2020,,,,,,, JP
005ba267-e957-4e54-a2aa-2e44ec52a3f2,952548,CH_BGer_004_4A-442-2018_2019-01-24,4A_442/2018,,,, zurich,,,
005ba267-e957-4e54-a2aa-2e44ec52a3f2,952548,CH_BGer_004_4A-442-2018_2019-01-24,4A_442/2018,,,, zurich,,,
28da53b5-6154-4ea1-8a5b-d150f364171a,1028842,CH_BGer_008_8C-335-2018_2019-05-07,8C_335/2018,,,,, Bühler,,
28da53b5-6154-4ea1-8a5b-d150f364171a,1028842,CH_BGer_008_8C-335-2018_2019-05-07,8C_335/2018,,,,, Bühler,,
005ba267-e957-4e54-a2aa-2e44ec52a3f2,952548,CH_BGer_004_4A-442-2018_2019-01-24,4A_442/2018,,,, zurich,,,
005ba267-e957-4e54-a2aa-2e44ec52a3f2,952548,CH_BGer_004_4A-442-2018_2019-01-24,4A_442/2018,,,, zurich,,,
005ba267-e957-4e54-a2aa-2e44ec52a3f2,952548,CH_BGer_004_4A-442-2018_2019-01-24,4A_442/2018,,,, zurich,,,
005ba267-e957-4e54-a2aa-2e44ec52a3f2,952548,CH_BGer_004_4A-442-2018_2019-01-24,4A_442/2018,,,, zurich,,,
289dd3a0-0dc9-40e6-9128-6e330c11dd08,1113717,CH_BGer_006_6B-1243-2018_2019-01-18,6B_1243/2018,,,  denys,,,,
6d5452a4-d263-4629-8506-52161e6ac398,1083352,CH_BGer_005_5A-126-2019_2019-09-03,5A_126/2019,,,,, Gastro,,
73932c41-8367-4904-9e0c-8c94a55599ed,1090166,CH_BGer_005_5A-940-2021_2021-11-22,5A_940/2021,,,,, a A,,
1d0a403b-654d-4ebe-ac22-20982c489041,1026828,CH_BGer_005_5A-124-2020_2020-07-15,5A_124/2020,,,,, CS EFG,,
1d0a403b-654d-4ebe-ac22-20982c489041,1026828,CH_BGer_005_5A-124-2020_2020-07-15,5A_124/2020,,,,, CS EFG,,
2935f5e7-ed04-4b99-a2f3-8764fd016596,1071232,CH_BGer_005_5A-982-2018_2019-01-11,5A_982/2018, mutter,,,,,,
2935f5e7-ed04-4b99-a2f3-8764fd016596,1071232,CH_BGer_005_5A-982-2018_2019-01-11,5A_982/2018, mutter,,,,,,
1ce913b4-61d8-4209-9630-f436944ba070,985265,CH_BGer_004_4A-453-2019_2020-03-05,4A_453/2019,, pascal,,,,,
1ce913b4-61d8-4209-9630-f436944ba070,985265,CH_BGer_004_4A-453-2019_2020-03-05,4A_453/2019,, pascal,,,,,
1ce913b4-61d8-4209-9630-f436944ba070,985265,CH_BGer_004_4A-453-2019_2020-03-05,4A_453/2019,, pascal,,,,,
1ce913b4-61d8-4209-9630-f436944ba070,985265,CH_BGer_004_4A-453-2019_2020-03-05,4A_453/2019,, pascal,,,,,
1ced92d7-204d-4460-abf2-236842ca1784,1046106,CH_BGer_011_6B-850-2019_2019-09-26,6B_850/2019,,,,,,, Suisse
1ced92d7-204d-4460-abf2-236842ca1784,1046106,CH_BGer_011_6B-850-2019_2019-09-26,6B_850/2019,,,,,,, Suisse
0c6d655f-9fc0-4ba2-895e-e9c19bac7a37,1044633,CH_BGer_006_6B-1026-2019_2019-10-03,6B_1026/2019,,,,, Steuer,,
289dd3a0-0dc9-40e6-9128-6e330c11dd08,1113717,CH_BGer_006_6B-1243-2018_2019-01-18,6B_1243/2018,,,  denys,,,,
0297b6b9-66b8-4bab-a6ed-f0fd551059a8,1017079,CH_BGer_001_1B-468-2019_2019-10-09,1B_468/2019,, ax,,,,, M B
1581eea9-685d-4c99-911c-98c6e2e56b07,961312,CH_BGer_005_5A-851-2019_2019-11-07,5A_851/2019, aa, y b,,,,,
1581eea9-685d-4c99-911c-98c6e2e56b07,961312,CH_BGer_005_5A-851-2019_2019-11-07,5A_851/2019, aa, y b,,,,,
1581eea9-685d-4c99-911c-98c6e2e56b07,961312,CH_BGer_005_5A-851-2019_2019-11-07,5A_851/2019, aa, y b,,,,,
1581eea9-685d-4c99-911c-98c6e2e56b07,961312,CH_BGer_005_5A-851-2019_2019-11-07,5A_851/2019, aa, y b,,,,,
1d85b774-bacc-4f64-9e0e-059aa1454c5e,1029803,CH_BGer_006_6B-515-2021_2021-11-02,6B_515/2021,,,  denys,,,,
1d85b774-bacc-4f64-9e0e-059aa1454c5e,1029803,CH_BGer_006_6B-515-2021_2021-11-02,6B_515/2021,,,  denys,,,,
1d85b774-bacc-4f64-9e0e-059aa1454c5e,1029803,CH_BGer_006_6B-515-2021_2021-11-02,6B_515/2021,,,  denys,,,,
1d85b774-bacc-4f64-9e0e-059aa1454c5e,1029803,CH_BGer_006_6B-515-2021_2021-11-02,6B_515/2021,,,  denys,,,,
8bb02269-13a0-4a4d-be48-3c6fcdcb510b,1057424,CH_BGer_006_6F-25-2020_2020-12-02,6F_25/2020,,,  denys,,,,
0297b6b9-66b8-4bab-a6ed-f0fd551059a8,1017079,CH_BGer_001_1B-468-2019_2019-10-09,1B_468/2019,, ax,,,,, M B
289dd3a0-0dc9-40e6-9128-6e330c11dd08,1113717,CH_BGer_006_6B-1243-2018_2019-01-18,6B_1243/2018,,,  denys,,,,
6ae88744-1ef6-4500-bd2a-16a5dcef9ebb,1062796,CH_BGer_009_9C-704-2019_2019-11-28,9C_704/2019, aa,,, a z,,,
2837ae5f-dc1d-4aa2-a5db-49f5a4839457,1081359,CH_BGer_006_6B-411-2021_2021-06-07,6B_411/2021,,,  denys,,,,
2837ae5f-dc1d-4aa2-a5db-49f5a4839457,1081359,CH_BGer_006_6B-411-2021_2021-06-07,6B_411/2021,,,  denys,,,,
2837ae5f-dc1d-4aa2-a5db-49f5a4839457,1081359,CH_BGer_006_6B-411-2021_2021-06-07,6B_411/2021,,,  denys,,,,
