page_id,file_id,file_name,file_number,legal_xlm_roberta-0b279,legal_xlm_roberta-0b561,legal_swiss_roberta-0b279,legal_swiss_roberta-0b561,bloomz-7b1,bloomz-1b1,legal_xlm_longformer-0b279,swiss_bert-0b110,mt0-13b,xlm_swiss_bert-0b110
887985c1-340b-43e4-9fda-1cb736be505b,1056489,CH_BGer_001_1B-436-2019_2019-10-24,1B_436/2019,,,,,,,,,,
888d4729-b258-4b54-ac93-445359b2342b,1100212,CH_BGer_001_1B-421-2021_2021-08-21,1B_421/2021,,,,,,,,,,
889a2e43-9176-4a9d-81bb-0aefab2cf68f,974527,CH_BGer_004_4A-190-2019_2019-10-08,4A_190/2019,,,,,,,,,,
88a2af82-db19-4b2b-8d9e-913baba6c205,1108264,CH_BGer_009_9C-580-2020_2021-09-06,9C_580/2020,,,,,,,,,,
88a4752d-5619-44f5-ad1d-79153b4f8a76,1034635,CH_BGer_005_5A-328-2021_2021-05-04,5A_328/2021,,,,,,,,,,
00c98762-fb8c-4a8b-a7cc-943803e90855,1090172,CH_BGer_001_1C-483-2018_2019-05-13,1C_483/2018,,,,,,,,,,
00c98762-fb8c-4a8b-a7cc-943803e90855,1090172,CH_BGer_001_1C-483-2018_2019-05-13,1C_483/2018,,,,,,,,,,
88bb4abe-a1ee-4ee1-b223-e4e113fbbd08,969750,CH_BGer_004_4D-62-2021_2021-11-12,4D_62/2021,,,,,,,,,,
00c98762-fb8c-4a8b-a7cc-943803e90855,1090172,CH_BGer_001_1C-483-2018_2019-05-13,1C_483/2018,,,,,,,,,,
00c98762-fb8c-4a8b-a7cc-943803e90855,1090172,CH_BGer_001_1C-483-2018_2019-05-13,1C_483/2018,,,,,,,,,,
88c76aff-25c9-4d54-90b2-9cc8bcb0342c,1050898,CH_BGer_001_1C-190-2019_2019-04-02,1C_190/2019,,,,,,,,,,
88d2712a-489c-4b4c-a58b-7bb490fb3f67,1095409,CH_BGer_004_4A-360-2019_2019-10-01,4A_360/2019,,,,,,,,,,
88d8da19-42f2-43b8-9825-5a4265822fe6,1014658,CH_BGer_009_9F-6-2021_2021-02-26,9F_6/2021,,,,,,,,,,
00c98762-fb8c-4a8b-a7cc-943803e90855,1090172,CH_BGer_001_1C-483-2018_2019-05-13,1C_483/2018,,,,,,,,,,
88e278d1-f703-4e44-8696-e03dac690974,957552,CH_BGer_008_8C-731-2020_2020-11-30,8C_731/2020,,,,,,,,,,
00bc96eb-494e-4200-b654-fab88f3be876,1079555,CH_BGer_008_8C-51-2020_2020-02-13,8C_51/2020,,,,,,,,,,
00bc96eb-494e-4200-b654-fab88f3be876,1079555,CH_BGer_008_8C-51-2020_2020-02-13,8C_51/2020,,,,,,,,,,
858e3f00-9fe6-402a-9c98-62c9a5032053,1094326,CH_BGer_011_6B-463-2018_2019-01-11,6B_463/2018,,,,,,,,,,
8a3ccc6e-2fb1-45c2-a159-eafa576ba5a7,1017334,CH_BGer_002_2C-125-2022_2022-02-21,2C_125/2022,,,,,,,,,,
8a4b438f-28e0-4043-b108-096a2ddc70c0,1037797,CH_BGer_001_1C-426-2017_2019-03-11,1C_426/2017,,,,,,,,,,
00b7f7b0-ba3b-4e52-8620-869fe57dd91d,1024010,CH_BGer_002_2D-31-2018_2019-02-01,2D_31/2018,,,,,,,,,,
8a58e1b8-5d54-4b7a-9173-b0c5b0f8b423,1090994,CH_BGer_001_1C-516-2021_2021-10-12,1C_516/2021,,,,,,,,,,
00b7f7b0-ba3b-4e52-8620-869fe57dd91d,1024010,CH_BGer_002_2D-31-2018_2019-02-01,2D_31/2018,,,,,,,,,,
8a65ea7d-dffd-4a6c-8367-b8e0df5f6861,1020829,CH_BGer_006_6B-1263-2021_2021-12-06,6B_1263/2021,,,,,,,,,,
00b7f7b0-ba3b-4e52-8620-869fe57dd91d,1024010,CH_BGer_002_2D-31-2018_2019-02-01,2D_31/2018,,,,,,,,,,
8a75ac7c-4466-4ad1-8682-ddc95bf47281,988987,CH_BGer_006_6B-690-2019_2019-12-04,6B_690/2019,,,,,,,,,,
00b7f7b0-ba3b-4e52-8620-869fe57dd91d,1024010,CH_BGer_002_2D-31-2018_2019-02-01,2D_31/2018,,,,,,,,,,
8a8326f5-0928-49b2-bfa3-9ed7f9a996bb,971085,CH_BGer_005_5D-28-2020_2020-02-12,5D_28/2020,,,,,,,,,,
00b7f7b0-ba3b-4e52-8620-869fe57dd91d,1024010,CH_BGer_002_2D-31-2018_2019-02-01,2D_31/2018,,,,,,,,,,
8a917f89-5a1c-422d-bcbb-3fac61eff809,953506,CH_BGer_002_2C-58-2020_2020-01-21,2C_58/2020,,,,,,,,,,
00b5f61e-5132-4ec1-8a7e-5b24c1cbbc40,1042287,CH_BGer_005_5A-395-2019_2019-12-16,5A_395/2019,,,,,,,,,,
8a970a8e-5f31-449a-a6da-c71745063ebd,1016876,CH_BGer_006_6B-428-2021_2021-11-18,6B_428/2021,,,,,,,,,,
00b5f61e-5132-4ec1-8a7e-5b24c1cbbc40,1042287,CH_BGer_005_5A-395-2019_2019-12-16,5A_395/2019,,,,,,,,,,
8aa4936e-5e73-4edf-83c2-be9895cd0b5f,1010167,CH_BGer_002_2D-13-2020_2020-03-11,2D_13/2020,,,,,,,,,,
00b5f61e-5132-4ec1-8a7e-5b24c1cbbc40,1042287,CH_BGer_005_5A-395-2019_2019-12-16,5A_395/2019,,,,,,,,,,
8ab31c2e-0dac-45c8-acd8-7fbaede20fe7,1070355,CH_BGer_008_8C-504-2021_2021-12-10,8C_504/2021,,,,,,,,,,
00b7f7b0-ba3b-4e52-8620-869fe57dd91d,1024010,CH_BGer_002_2D-31-2018_2019-02-01,2D_31/2018,,,,,,,,,,
8a1863e7-6c03-4157-8121-a938ad7b2933,1067237,CH_BGer_002_2C-342-2020_2020-06-02,2C_342/2020,,,,,,,,,,
8996121d-fac8-4475-ae49-4f98daed8ebf,1108054,CH_BGer_005_5A-137-2020_2020-06-23,5A_137/2020,,,,,,,,,,
8a17398f-5ba3-4e3d-a646-32cf9ae1a6d0,1024932,CH_BGer_005_5A-100-2022_2022-03-15,5A_100/2022,,,,,,,,,,
899ba446-9041-4cce-9232-b600039360a1,961135,CH_BGer_001_1B-439-2021_2021-08-19,1B_439/2021,,,,,,,,,,
89a6939f-afc2-4cf3-a535-9c71aa5b24ac,1031863,CH_BGer_001_1B-217-2020_2020-07-03,1B_217/2020,,,,,,,,,,
89a77ce9-5a6e-4d2a-b0cf-432f88038bcc,1052911,CH_BGer_005_5A-99-2019_2019-02-08,5A_99/2019,,,,,,,,,,
89b296e5-611a-46f8-bd5e-58816b5472e2,966142,CH_BGer_009_9C-339-2020_2020-06-09,9C_339/2020,,,,,,,,,,
00bc96eb-494e-4200-b654-fab88f3be876,1079555,CH_BGer_008_8C-51-2020_2020-02-13,8C_51/2020,,,,,,,,,,
00bc96eb-494e-4200-b654-fab88f3be876,1079555,CH_BGer_008_8C-51-2020_2020-02-13,8C_51/2020,,,,,,,,,,
89bcebae-e6c5-4a6f-8768-c82009471211,1011730,CH_BGer_006_6B-650-2020_2020-06-19,6B_650/2020,,,,,,,,,,
89c8383b-6e26-4914-bc79-3c6de3f0045b,1050072,CH_BGer_005_5D-50-2022_2022-04-05,5D_50/2022,,,,,,,,,,
89ca313d-515f-4c08-b12e-7d15bb503d0e,1018458,CH_BGer_006_6B-993-2017_2019-08-20,6B_993/2017,,,,,,,,,,
89d79485-28b9-46d8-8c16-962f6a1c654a,996401,CH_BGer_006_6B-425-2021_2022-04-20,6B_425/2021,,,,,,,,,,
00bc96eb-494e-4200-b654-fab88f3be876,1079555,CH_BGer_008_8C-51-2020_2020-02-13,8C_51/2020,,,,,,,,,,
89f2920a-330c-42ce-ba5c-87e4873c2e87,979700,CH_BGer_001_1B-295-2019_2019-07-01,1B_295/2019,,,,,,,,,,
00bc96eb-494e-4200-b654-fab88f3be876,1079555,CH_BGer_008_8C-51-2020_2020-02-13,8C_51/2020,,,,,,,,,,
89fcc448-ac38-41c0-a75a-ba91c9935dba,1022481,CH_BGer_001_1B-128-2020_2020-03-17,1B_128/2020,,,,,,,,,,
89ff4bee-9bb3-465d-b522-2301b3e410ad,1080772,CH_BGer_008_8C-649-2020_2020-10-29,8C_649/2020,,,,,,,,,,
8a01cf51-1dce-48b8-b824-d1aa7dcf9c5e,963449,CH_BGer_006_6B-585-2021_2021-06-30,6B_585/2021,,,,,,,,,,
8a0f11de-f72d-4ca1-82ba-46d93d3982c1,962621,CH_BGer_009_9C-261-2019_2019-04-23,9C_261/2019,,,,,,,,,,
88642237-d3f9-4dbe-a9fa-59666aa69caa,1037720,CH_BGer_001_1B-693-2021_2022-01-05,1B_693/2021,,,,,,,,,,
88609f52-a80d-476a-a510-e4abd70e00f6,1017465,CH_BGer_002_2C-1064-2020_2020-12-28,2C_1064/2020,,,,,,,,,,
885860c4-243f-483b-a396-ce61eaa50a10,1031930,CH_BGer_004_4A-185-2020_2020-05-19,4A_185/2020,,,,,,,,,,
85f70a13-f155-4a54-8a5e-19533797ba05,1095612,CH_BGer_009_9C-420-2019_2019-09-02,9C_420/2019,,,,,,,,,,
85fe4f49-5d24-4042-b194-216db4b19926,1001854,CH_BGer_002_2C-669-2021_2021-09-14,2C_669/2021,,,,,,,,,,
00ef1a7b-6119-4507-a682-de43b1dd8057,978126,CH_BGer_005_5D-166-2019_2019-08-23,5D_166/2019,,,,,,,,,,
860bb678-73a6-47e9-8626-79edc34da80d,1110779,CH_BGer_008_8C-27-2021_2021-01-14,8C_27/2021,,,,,,,,,,
00ef1a7b-6119-4507-a682-de43b1dd8057,978126,CH_BGer_005_5D-166-2019_2019-08-23,5D_166/2019,,,,,,,,,,
00ef1a7b-6119-4507-a682-de43b1dd8057,978126,CH_BGer_005_5D-166-2019_2019-08-23,5D_166/2019,,,,,,,,,,
863159e9-560c-4c23-90aa-f83c8fc530e6,1069277,CH_BGer_008_8C-347-2020_2020-06-18,8C_347/2020,,,,,,,,,,
8633ecc2-d960-4992-be2e-fc55976f8564,1073443,CH_BGer_004_4A-641-2020_2020-12-22,4A_641/2020,,,,,,,,,,
00ef1a7b-6119-4507-a682-de43b1dd8057,978126,CH_BGer_005_5D-166-2019_2019-08-23,5D_166/2019,,,,,,,,,,
00ef1a7b-6119-4507-a682-de43b1dd8057,978126,CH_BGer_005_5D-166-2019_2019-08-23,5D_166/2019,,,,,,,,,,
8657889c-72dc-4ee7-9398-3cb7da3bfc10,1020992,CH_BGer_005_5A-722-2018_2019-07-10,5A_722/2018,,,,,,,,,,
8662b143-073c-4fc8-bf43-8ee244d5d033,989154,CH_BGer_008_8C-485-2020_2020-09-25,8C_485/2020,,,,,,,,,,
00ef1a7b-6119-4507-a682-de43b1dd8057,978126,CH_BGer_005_5D-166-2019_2019-08-23,5D_166/2019,,,,,,,,,,
8671b781-1112-43cf-95a3-b147842414ec,1099775,CH_BGer_002_2C-795-2019_2020-02-13,2C_795/2019,,,,,,,,,,
8675f1f1-2c2b-4723-a998-b811222ea555,971723,CH_BGer_009_9C-758-2020_2021-05-25,9C_758/2020,,,,,,,,,,
867a37e2-e98b-48d3-acb5-f89e2fc02ce1,1060486,CH_BGer_004_4A-72-2021_2021-09-28,4A_72/2021,,,,,,,,,,
868ca1dc-2cfa-4082-8d50-48b1927507bc,1081316,CH_BGer_005_5A-166-2021_2021-03-17,5A_166/2021,,,,,,,,,,
00ef1a7b-6119-4507-a682-de43b1dd8057,978126,CH_BGer_005_5D-166-2019_2019-08-23,5D_166/2019,,,,,,,,,,
00ef1a7b-6119-4507-a682-de43b1dd8057,978126,CH_BGer_005_5D-166-2019_2019-08-23,5D_166/2019,,,,,,,,,,
85ece130-9848-4dab-84c8-b0296dba00bb,1087342,CH_BGer_002_2C-349-2019_2019-06-27,2C_349/2019,,,,,,,,,,
884b918c-8840-4051-a613-3bc69c14ac72,982124,CH_BGer_005_5A-194-2019_2019-03-25,5A_194/2019,,,,,,,,,,
85ea9be0-4eb6-4ad9-9b9a-a94a6e6578ae,990413,CH_BGer_006_6B-877-2020_2020-10-30,6B_877/2020,,,,,,,,,,
858fa02e-12b8-4dcd-a832-675daca7cd00,1110084,CH_BGer_002_2C-567-2021_2021-07-16,2C_567/2021,,,,,,,,,,
859ab7a9-05cd-4807-9e62-61399cebefca,1096694,CH_BGer_008_8C-845-2019_2020-06-10,8C_845/2019,,,,,,,,,,
00f5c5cb-f00e-465b-bc00-7029962ccf67,1033654,CH_BGer_005_5A-140-2022_2022-03-03,5A_140/2022,,,,,,,,,,
00f5c5cb-f00e-465b-bc00-7029962ccf67,1033654,CH_BGer_005_5A-140-2022_2022-03-03,5A_140/2022,,,,,,,,,,
00f5c5cb-f00e-465b-bc00-7029962ccf67,1033654,CH_BGer_005_5A-140-2022_2022-03-03,5A_140/2022,,,,,,,,,,
00f5c5cb-f00e-465b-bc00-7029962ccf67,1033654,CH_BGer_005_5A-140-2022_2022-03-03,5A_140/2022,,,,,,,,,,
85b2f75a-b4f6-43e6-bc97-ffd32470347f,1049907,CH_BGer_001_1C-291-2020_2020-06-15,1C_291/2020,,,,,,,,,,
00f5c5cb-f00e-465b-bc00-7029962ccf67,1033654,CH_BGer_005_5A-140-2022_2022-03-03,5A_140/2022,,,,,,,,,,
00f5c5cb-f00e-465b-bc00-7029962ccf67,1033654,CH_BGer_005_5A-140-2022_2022-03-03,5A_140/2022,,,,,,,,,,
85bd7cbd-41fe-4fa8-b750-ad3c87bfe8c3,1041520,CH_BGer_009_9C-774-2019_2020-02-11,9C_774/2019,,,,,,,,,,
00f5c5cb-f00e-465b-bc00-7029962ccf67,1033654,CH_BGer_005_5A-140-2022_2022-03-03,5A_140/2022,,,,,,,,,,
85c64e0a-2fbb-463d-8b9f-77ab7847366d,1081715,CH_BGer_005_5A-523-2016_2019-09-24,5A_523/2016,,,,,,,,,,
85ca436b-1d48-4076-8181-efb225526557,1014304,CH_BGer_002_2C-351-2019_2019-09-26,2C_351/2019,,,,,,,,,,
85cf4b62-27d9-4e9d-bfc9-e48329b634e3,1071544,CH_BGer_008_8C-274-2019_2019-05-14,8C_274/2019,,,,,,,,,,
85d6a1f8-bb00-4093-9f9b-8cf34bfc1469,1069698,CH_BGer_001_1F-21-2020_2020-09-09,1F_21/2020,,,,,,,,,,
00f5c5cb-f00e-465b-bc00-7029962ccf67,1033654,CH_BGer_005_5A-140-2022_2022-03-03,5A_140/2022,,,,,,,,,,
00f5c5cb-f00e-465b-bc00-7029962ccf67,1033654,CH_BGer_005_5A-140-2022_2022-03-03,5A_140/2022,,,,,,,,,,
00ef1a7b-6119-4507-a682-de43b1dd8057,978126,CH_BGer_005_5D-166-2019_2019-08-23,5D_166/2019,,,,,,,,,,
00d9c821-dc6a-4370-a328-751e1c91d385,953924,CH_BGer_008_8C-599-2021_2021-09-16,8C_599/2021,,,,,,,,,,
86a46a35-febf-437d-8463-12c6df34a89b,966123,CH_BGer_002_2C-112-2020_2020-06-09,2C_112/2020,,,,,,,,,,
86ae115d-5af5-4ce6-88af-952a00a6a737,1099372,CH_BGer_008_8C-513-2021_2021-09-23,8C_513/2021,,,,,,,,,,
87855326-a0ea-40e1-9154-0e363100e226,994749,CH_BGer_005_5D-39-2022_2022-04-22,5D_39/2022,,,,,,,,,,
878c1b9e-5fab-4394-a182-8a90a44a2406,960418,CH_BGer_005_5A-889-2021_2021-10-28,5A_889/2021,,,,,,,,,,
00d9c821-dc6a-4370-a328-751e1c91d385,953924,CH_BGer_008_8C-599-2021_2021-09-16,8C_599/2021,,,,,,,,,,
8795fadf-c4ad-4e0c-add3-56f3089eada4,1093085,CH_BGer_001_1B-411-2019_2019-09-11,1B_411/2019,,,,,,,,,,
879dbadb-46ea-4f3f-b1ee-dba8f52e6d75,1101948,CH_BGer_005_5D-24-2019_2019-02-15,5D_24/2019,,,,,,,,,,
87a186f0-f74c-4e77-9459-f6fccd4cd39c,1050335,CH_BGer_004_4A-200-2020_2020-12-08,4A_200/2020,,,,,,,,,,
87a3d0e6-60b0-4ba3-8066-5aacfea66742,1101988,CH_BGer_002_2C-195-2021_2021-04-14,2C_195/2021,,,,,,,,,,
87ac5db6-334c-41a9-9839-aeda910ed501,1087888,CH_BGer_005_5A-297-2019_2019-04-10,5A_297/2019,,,,,,,,,,
87b50cc7-2f57-4dfc-91ee-6b7ca7f88f51,1036006,CH_BGer_001_1B-439-2019_2019-09-10,1B_439/2019,,,,,,,,,,
87bbf4c6-0166-4b7a-bfb9-e06c7cd82804,1106024,CH_BGer_005_5A-292-2019_2019-04-08,5A_292/2019,,,,,,,,,,
87c09316-30ab-4a4e-b2ad-71004ecbd264,1046411,CH_BGer_005_5A-101-2021_2021-05-28,5A_101/2021,,,,,,,,,,
87c1cd1e-eac7-42b6-8ca5-cd0c14152e62,1000899,CH_BGer_002_2C-573-2020_2021-04-22,2C_573/2020,,,,,,,,,,
87cae112-e975-423e-937d-4f70d2c66619,981969,CH_BGer_001_1B-282-2020_2020-08-13,1B_282/2020,,,,,,,,,,
87db18bb-89d9-4655-8137-dab8a3894f7c,1047130,CH_BGer_008_8D-4-2020_2020-10-27,8D_4/2020,,,,,,,,,,
87dfd959-469c-4348-88fa-54ab1dc3007a,962069,CH_BGer_009_9C-147-2021_2021-10-13,9C_147/2021,,,,,,,,,,
880c4d25-1fab-4d8b-81a5-4caa2ec3a228,1078115,CH_BGer_002_2C-725-2021_2022-01-25,2C_725/2021,,,,,,,,,,
88269032-fe5f-465c-bb84-5e67740c44fb,1093791,CH_BGer_009_9C-759-2018_2019-02-18,9C_759/2018,,,,,,,,,,
877d62fd-e17a-4a5f-adef-6e740acb0e18,985795,CH_BGer_008_8C-714-2019_2019-11-27,8C_714/2019,,,,,,,,,,
00d9c821-dc6a-4370-a328-751e1c91d385,953924,CH_BGer_008_8C-599-2021_2021-09-16,8C_599/2021,,,,,,,,,,
876c419a-241c-460c-82de-1a26f5fd48a9,1080094,CH_BGer_011_6B-306-2019_2019-05-22,6B_306/2019,,,,,,,,,,
00d9c821-dc6a-4370-a328-751e1c91d385,953924,CH_BGer_008_8C-599-2021_2021-09-16,8C_599/2021,,,,,,,,,,
00d9c821-dc6a-4370-a328-751e1c91d385,953924,CH_BGer_008_8C-599-2021_2021-09-16,8C_599/2021,,,,,,,,,,
86bba495-baa5-4877-8df0-108869d6e233,1092569,CH_BGer_008_8C-443-2018_2019-01-30,8C_443/2018,,,,,,,,,,
86c606df-71a4-4f07-acef-ee4355da34b8,1098175,CH_BGer_006_6B-705-2021_2021-07-20,6B_705/2021,,,,,,,,,,
86ca95b5-66df-42a0-9064-3206d629bb09,1047299,CH_BGer_009_9C-327-2020_2020-06-02,9C_327/2020,,,,,,,,,,
86cc332a-dbe3-47c9-9ee5-19a80c000c43,1043296,CH_BGer_001_1B-522-2020_2021-01-11,1B_522/2020,,,,,,,,,,
86ce4c63-9845-4149-9c04-82a116768ed6,1058922,CH_BGer_001_1B-367-2021_2021-11-29,1B_367/2021,,,,,,,,,,
00d9c821-dc6a-4370-a328-751e1c91d385,953924,CH_BGer_008_8C-599-2021_2021-09-16,8C_599/2021,,,,,,,,,,
86f4a63c-3428-4dfe-a8c7-5339e81ec7e1,989960,CH_BGer_008_8C-527-2021_2021-12-16,8C_527/2021,,,,,,,,,,
875e9c9a-21d6-42b1-a8ac-aa73421f3cc0,1068794,CH_BGer_005_5D-1-2022_2022-01-19,5D_1/2022,,,,,,,,,,
00d9c821-dc6a-4370-a328-751e1c91d385,953924,CH_BGer_008_8C-599-2021_2021-09-16,8C_599/2021,,,,,,,,,,
00d9c821-dc6a-4370-a328-751e1c91d385,953924,CH_BGer_008_8C-599-2021_2021-09-16,8C_599/2021,,,,,,,,,,
8736c696-5876-4d4b-a417-a1fe9425e0dd,993360,CH_BGer_005_5A-492-2021_2021-07-15,5A_492/2021,,,,,,,,,,
873a1c72-a44d-4d5c-9a59-232e88de2e81,983093,CH_BGer_006_6B-330-2021_2021-09-15,6B_330/2021,,,,,,,,,,
00d9c821-dc6a-4370-a328-751e1c91d385,953924,CH_BGer_008_8C-599-2021_2021-09-16,8C_599/2021,,,,,,,,,,
87532f8f-4822-4358-815e-febf0b38ae22,1113401,CH_BGer_002_2C-1047-2020_2021-05-05,2C_1047/2020,,,,,,,,,,
875aa2b1-9f69-4732-9e0e-c087e2f41d89,979016,CH_BGer_004_4A-635-2021_2022-01-05,4A_635/2021,,,,,,,,,,
02659ba5-3854-4092-a686-92f962244961,1074696,CH_BGer_006_6B-1039-2021_2022-01-14,6B_1039/2021,,,,,,,,,,
6db91a15-5b07-4c3b-abf8-ff00cc8bc44f,1033079,CH_BGer_001_1B-288-2020_2020-11-19,1B_288/2020,,,,,,,,,,
6db31e11-61b9-4073-ab40-fb298b4685b0,1092795,CH_BGer_006_6B-1075-2020_2020-10-14,6B_1075/2020,,,,,,,,,,
53411c78-24a8-40bb-8216-24638797fc81,1012657,CH_BGer_005_5D-90-2019_2019-04-11,5D_90/2019,,,,,,,,,,
53692134-b6f5-479c-b924-6a0693d1d291,1083118,CH_BGer_001_1F-9-2020_2020-06-17,1F_9/2020,,,,,,,,,,
53797bde-f962-4d0f-91da-5e49c1bbd38d,984774,CH_BGer_002_2C-696-2019_2019-09-11,2C_696/2019,,,,,,,,,,
5384392d-aebe-406c-94a1-caf649d7c399,1059726,CH_BGer_008_8C-199-2021_2021-12-14,8C_199/2021,,,,,,,,,,
538b7b56-a71e-46c6-9136-635837d48951,1074575,CH_BGer_001_1C-232-2021_2021-06-03,1C_232/2021,,,,,,,,,,
539c6c7d-2e32-4bce-af93-6e29e9efea31,1097922,CH_BGer_006_6B-145-2020_2020-02-28,6B_145/2020,,,,,,,,,,
53a30ef0-a627-4d61-a10b-a672345ee1d2,1069603,CH_BGer_002_2C-856-2020_2020-11-19,2C_856/2020,,,,,,,,,,
53b42c4d-90e4-43f7-82b0-ad676857293e,970796,CH_BGer_005_5A-583-2021_2021-08-02,5A_583/2021,,,,,,,,,,
53c84d0b-3529-4d17-baea-35910ef57089,1011061,CH_BGer_008_8C-224-2022_2022-04-14,8C_224/2022,,,,,,,,,,
53e5eb14-cd98-43a9-8048-9ee2ef8ed09d,1073998,CH_BGer_001_1C-712-2021_2022-02-09,1C_712/2021,,,,,,,,,,
03ff2810-a454-4a5f-aaf5-016f0ccdae78,1075377,CH_BGer_002_2C-877-2019_2019-10-18,2C_877/2019,,,,,,,,,,
03ff2810-a454-4a5f-aaf5-016f0ccdae78,1075377,CH_BGer_002_2C-877-2019_2019-10-18,2C_877/2019,,,,,,,,,,
03ff2810-a454-4a5f-aaf5-016f0ccdae78,1075377,CH_BGer_002_2C-877-2019_2019-10-18,2C_877/2019,,,,,,,,,,
53fb5c0d-307a-4b57-9982-1c6aec67e1b9,1032355,CH_BGer_004_4A-621-2018_2019-10-07,4A_621/2018,,,,,,,,,,
5403b04a-0e59-47ac-bf3b-3ff1ccc7fb6f,1077475,CH_BGer_002_2C-254-2018_2019-08-29,2C_254/2018,,,,,,,,,,
5405c50a-17c1-4455-b785-23ab8f092f49,957302,CH_BGer_001_1C-781-2021_2021-12-30,1C_781/2021,,,,,,,,,,
540eb89c-210e-474f-a4b4-7c7b6c1ce9d9,1026362,CH_BGer_004_4A-640-2018_2019-03-11,4A_640/2018,,,,,,,,,,
5419268d-cafb-476d-9b04-e3c73f1cb087,1109272,CH_BGer_005_5A-692-2020_2020-11-13,5A_692/2020,,,,,,,,,,
535e2594-4cec-4815-ab64-92809c4dde2c,989858,CH_BGer_004_4A-423-2021_2021-09-16,4A_423/2021,,,,,,,,,,
533d9fc7-ac49-4eff-8327-3aff81014ab2,972511,CH_BGer_001_1B-494-2020_2020-09-23,1B_494/2020,,,,,,,,,,
03ff2810-a454-4a5f-aaf5-016f0ccdae78,1075377,CH_BGer_002_2C-877-2019_2019-10-18,2C_877/2019,,,,,,,,,,
5336e431-25fc-4f16-8d97-6d7c62529b19,1031883,CH_BGer_004_4A-390-2018_2019-03-27,4A_390/2018,,,,,,,,,,
52ba67d6-9169-4141-92e0-04fe43b33367,966087,CH_BGer_008_8C-361-2021_2021-05-19,8C_361/2021,,,,,,,,,,
52c1a682-e34a-4d1a-a29f-d6d13c5ffc21,1095958,CH_BGer_011_6B-967-2020_2020-10-26,6B_967/2020,,,,,,,,,,
0409cc7f-2751-4c7f-ab57-8118495efcff,1049256,CH_BGer_001_1C-596-2020_2021-02-17,1C_596/2020,,,,,,,,,,
52d0a48a-a71d-4f30-a205-a89fdff1ea75,959191,CH_BGer_002_2C-988-2020_2021-04-29,2C_988/2020,,,,,,,,,,
52d55c22-f6bf-4d20-9546-564cfb52831f,986291,CH_BGer_004_4A-234-2020_2020-05-26,4A_234/2020,,,,,,,,,,
0409cc7f-2751-4c7f-ab57-8118495efcff,1049256,CH_BGer_001_1C-596-2020_2021-02-17,1C_596/2020,,,,,,,,,,
0409cc7f-2751-4c7f-ab57-8118495efcff,1049256,CH_BGer_001_1C-596-2020_2021-02-17,1C_596/2020,,,,,,,,,,
52e115d4-fac5-4b1f-9b75-25bcbd52a29e,976777,CH_BGer_001_1B-592-2020_2020-12-08,1B_592/2020,,,,,,,,,,
0409cc7f-2751-4c7f-ab57-8118495efcff,1049256,CH_BGer_001_1C-596-2020_2021-02-17,1C_596/2020,,,,,,,,,,
0409cc7f-2751-4c7f-ab57-8118495efcff,1049256,CH_BGer_001_1C-596-2020_2021-02-17,1C_596/2020,,,,,,,,,,
0409cc7f-2751-4c7f-ab57-8118495efcff,1049256,CH_BGer_001_1C-596-2020_2021-02-17,1C_596/2020,,,,,,,,,,
530099d8-b3f0-4ac8-a389-b28d55628179,1054705,CH_BGer_004_4A-4-2019_2019-05-07,4A_4/2019,,,,,,,,,,
5307d13b-4b0f-47b2-bad9-97a666f649c6,1012444,CH_BGer_001_1D-4-2019_2020-03-10,1D_4/2019,,,,,,,,,,
5319f8f3-72c9-4664-a530-703331a51957,1100117,CH_BGer_002_2C-402-2020_2020-12-10,2C_402/2020,,,,,,,,,,
531de329-baa2-488c-9e04-35835334c391,1006724,CH_BGer_009_9C-540-2021_2021-10-26,9C_540/2021,,,,,,,,,,
0409cc7f-2751-4c7f-ab57-8118495efcff,1049256,CH_BGer_001_1C-596-2020_2021-02-17,1C_596/2020,,,,,,,,,,
5333a495-aa03-49a0-b935-1b52557a9a5a,1071953,CH_BGer_008_8C-740-2018_2019-02-05,8C_740/2018,,,,,,,,,,
03ff2810-a454-4a5f-aaf5-016f0ccdae78,1075377,CH_BGer_002_2C-877-2019_2019-10-18,2C_877/2019,,,,,,,,,,
03ff2810-a454-4a5f-aaf5-016f0ccdae78,1075377,CH_BGer_002_2C-877-2019_2019-10-18,2C_877/2019,,,,,,,,,,
55447c98-1c82-4635-b308-ab0d7c7725cb,1048385,CH_BGer_005_5A-564-2021_2022-02-21,5A_564/2021,,,,,,,,,,
549d245d-c8b0-4948-bc33-9e0f5dce3ea0,968235,CH_BGer_001_1B-187-2019_2019-04-29,1B_187/2019,,,,,,,,,,
03f88207-9955-4c4b-a7e3-508c91489346,1005042,CH_BGer_006_6B-519-2021_2021-06-02,6B_519/2021,,,,,,,,,,
54ab6b95-dfd3-420a-9461-10759f4643e8,1053603,CH_BGer_008_8C-768-2019_2020-04-15,8C_768/2019,,,,,,,,,,
03f88207-9955-4c4b-a7e3-508c91489346,1005042,CH_BGer_006_6B-519-2021_2021-06-02,6B_519/2021,,,,,,,,,,
54b6f6fc-48ff-48a5-adb7-7ec78ed8e30c,1068758,CH_BGer_002_2C-813-2021_2021-10-19,2C_813/2021,,,,,,,,,,
03f88207-9955-4c4b-a7e3-508c91489346,1005042,CH_BGer_006_6B-519-2021_2021-06-02,6B_519/2021,,,,,,,,,,
