page_id,file_id,file_name,file_number,swiss_bert-0b110,legal_swiss_roberta-0b561,legal_swiss_longformer-0b279,legal_xlm_longformer-0b279,xlm_swiss_bert-0b110,legal_xlm_roberta-0b561,mt0-13b
008d60af-54b8-413e-9d14-ce1ba0d3b049,1049599,CH_BGer_008_8C-317-2019_2019-09-30,8C_317/2019,,,,,,,
0058ad2c-b1d7-43d0-9350-529404bbd6d6,1037635,CH_BGer_005_5A-345-2019_2019-07-24,5A_345/2019,,,,,,,
0033c16f-3ade-41e5-b4bd-ddc3c75a8ef4,958030,CH_BGer_004_4A-273-2018_2019-06-11,4A_273/2018,,,,,,,
001b64bb-99b8-4284-966c-54a88b0e97df,1034652,CH_BGer_002_2C-226-2019_2019-03-04,2C_226/2019,,,,,,,
015a7d00-b830-43a2-9a94-5221f61bec99,1048220,CH_BGer_001_1B-117-2019_2019-03-12,1B_117/2019,,,,,,,
0199f28e-9e25-496d-aa26-dac92d4025f4,1055839,CH_BGer_006_6B-933-2018_2019-10-03,6B_933/2018,,,,,,,
03bf99f2-a625-4598-94e4-43147815669f,1061623,CH_BGer_006_6B-739-2019_2019-09-02,6B_739/2019,,,,,,,
02c6be1d-c355-4a5e-b0b9-3ed8c186914a,1102075,CH_BGer_001_1C-319-2018_2019-02-07,1C_319/2018,,,,,,,
03ab4690-65f2-439e-a11a-d41a59a55859,1114320,CH_BGer_011_6B-120-2019_2019-09-17,6B_120/2019,,,,,,,
03a63ffd-8160-4217-9275-67d42512c482,1005646,CH_BGer_008_8C-221-2018_2019-07-04,8C_221/2018,,,,,,,
03999c0c-0826-4aa5-a7ae-39fea9ada6b7,1042674,CH_BGer_008_8C-285-2019_2019-05-16,8C_285/2019,,,,,,,
0389dd0a-a635-43e2-9f4b-1814f8105b77,1067482,CH_BGer_006_6B-887-2018_2019-02-13,6B_887/2018,,,,,,,
03888791-d210-4364-b349-5b7abc66b772,1020617,CH_BGer_011_6B-1073-2018_2019-08-23,6B_1073/2018,,,,,,,
03705e64-2850-4a80-aaf9-7cdc400e8d74,1065712,CH_BGer_005_5D-115-2019_2019-06-12,5D_115/2019,,,,,,,
0336907b-3e58-4a29-a524-9892435bd610,998559,CH_BGer_006_6B-670-2019_2019-11-13,6B_670/2019,,,,,,,
030d500f-b6eb-4947-a8a0-f13f27d7e772,1020119,CH_BGer_001_1B-184-2019_2019-05-09,1B_184/2019,,,,,,,
02e28409-66dd-445e-9cd9-4ca1750688ff,1077750,CH_BGer_008_8C-467-2019_2019-09-03,8C_467/2019,,,,,,,
0294eb4a-b123-473b-b8ba-eff7ffd31a0e,1048072,CH_BGer_009_9C-337-2019_2019-06-21,9C_337/2019,,,,,,,
01b74f6a-8d5a-4864-83d5-87f801ee9add,1114590,CH_BGer_005_5A-527-2019_2019-08-14,5A_527/2019,,,,,,,
029252a7-4b6c-401b-aec4-24716204364f,1099865,CH_BGer_006_6B-1207-2019_2019-11-01,6B_1207/2019,,,,,,,
02741b16-de16-4d42-ba5b-137dee6ef0ab,1024911,CH_BGer_006_6B-829-2019_2019-10-21,6B_829/2019,,,,,,,
024ca1ac-0b39-44de-877d-ed3a55933fcd,950943,CH_BGer_004_4A-619-2018_2019-10-07,4A_619/2018,,,,,,,
021b5f82-bb54-4cab-ab0a-1f4e6f25a869,1068203,CH_BGer_011_6B-873-2018_2019-02-15,6B_873/2018,,,,,,,
01f73baf-1273-411e-90ad-2b7142dac1bc,1000024,CH_BGer_006_6B-928-2019_2019-12-16,6B_928/2019,,,,,,,
01de8ca5-6d21-4037-b5d1-0363f53bf573,1097348,CH_BGer_002_2C-1012-2019_2019-12-06,2C_1012/2019,,,,,,,
01d81c6c-a9db-4381-b38e-7e5be5bdc8ec,975215,CH_BGer_011_6B-1126-2019_2019-11-04,6B_1126/2019,,,,,,,
01d236e6-5d24-4991-808c-5a7ea4a06765,1010913,CH_BGer_001_1B-302-2019_2019-07-08,1B_302/2019,,,,,,,
01cea421-7097-4e6e-8430-edfc59b35e08,977215,CH_BGer_002_2C-365-2019_2019-07-22,2C_365/2019,,,,,,,
08b6b219-5b48-4002-b0c4-050be04ee97d,1029453,CH_BGer_011_6B-322-2019_2019-08-19,6B_322/2019,,,,,,,
08cde54d-c592-4a89-89bb-1c069a6df4a8,1014877,CH_BGer_002_2C-921-2019_2019-11-06,2C_921/2019,,,,,,,
11f4f04a-b224-43b7-8626-dc7fe4e9817a,961706,CH_BGer_011_6F-5-2019_2019-04-09,6F_5/2019,,,,,,,
08e3f13c-d9c3-4cc1-9c83-cceb2379b43a,1014022,CH_BGer_008_8C-528-2018_2019-01-18,8C_528/2018,,,,,,,
0fe15768-af6f-4c2a-9c41-ad5efb6b0867,1012054,CH_BGer_011_6B-1206-2018_2019-05-17,6B_1206/2018,,,,,,,
0fde2755-8796-40a9-a81d-cf9d3fc7844b,970196,CH_BGer_011_6B-57-2019_2019-02-26,6B_57/2019,,,,,,,
0fd648d8-da6f-4f2d-abfc-e05cca4202f7,974059,CH_BGer_001_1B-13-2019_2019-03-12,1B_13/2019,,,,,,,
0fa545f5-c0c8-4182-80dd-46ec99537780,1100915,CH_BGer_005_5A-649-2019_2019-08-22,5A_649/2019,,,,,,,
0f8169eb-5c74-4884-87c0-ea682ab41fed,976804,CH_BGer_004_4A-398-2018_2019-02-25,4A_398/2018,,,,,,,
0f79e8dc-fd5c-4854-bf2e-0ff5287052e8,1074437,CH_BGer_006_6B-1124-2019_2019-10-23,6B_1124/2019,,,,,,,
0f578d32-41cb-4f6b-84cb-938e28660413,1030964,CH_BGer_011_6B-116-2019_2019-03-11,6B_116/2019,,,,,,,
0f1e1373-28bf-4d32-9bbe-67b617834db5,1030187,CH_BGer_004_4A-335-2018_2019-05-09,4A_335/2018,,,,,,,
0f134c7e-5eab-41d3-9d02-9a701dba1690,1043912,CH_BGer_005_5A-932-2018_2019-07-22,5A_932/2018,,,,,,,
0f04bf17-aeb6-4320-8fd2-bc757184a271,959285,CH_BGer_009_9C-232-2019_2019-06-26,9C_232/2019,,,,,,,
0eff0455-a30d-46d8-a51a-19e85601765c,1008811,CH_BGer_004_4A-610-2018_2019-08-29,4A_610/2018,,,,,,,
0edc836a-8c3b-4149-84c0-87b717448b9c,1104340,CH_BGer_001_1C-224-2018_2019-09-11,1C_224/2018,,,,,,,
0ed76182-2e6d-4dba-8980-3593705cc7bf,1017740,CH_BGer_006_6B-571-2019_2019-07-17,6B_571/2019,,,,,,,
0ecc3bf7-8dda-4d55-a41e-073edcf53abc,1011379,CH_BGer_006_6B-987-2019_2019-10-03,6B_987/2019,,,,,,,
0ec2ab25-f207-4131-8f43-04b0c257c82a,995237,CH_BGer_008_8C-640-2019_2019-10-07,8C_640/2019,,,,,,,
0eb45839-ac91-4604-b434-4ea14d97e610,1040108,CH_BGer_008_8C-111-2019_2019-06-14,8C_111/2019,,,,,,,
0e965e30-41fe-443a-b662-aa91ff3746e6,1057313,CH_BGer_008_8C-70-2019_2019-01-29,8C_70/2019,,,,,,,
0e88c310-404a-4754-aed9-daed560ff12f,1009057,CH_BGer_011_6B-553-2019_2019-11-06,6B_553/2019,,,,,,,
0e8412aa-fa3d-4788-a288-26145551ae6a,1024617,CH_BGer_011_6B-137-2019_2019-10-08,6B_137/2019,,,,,,,
0e54991d-00a2-406f-b832-d8f6bdf0da0f,1103604,CH_BGer_011_6B-542-2019_2019-08-28,6B_542/2019,,,,,,,
0e4c39f0-11b7-4ddc-b525-f53a70770235,1032483,CH_BGer_008_8C-132-2019_2019-03-05,8C_132/2019,,,,,,,
0ffd75fc-b9a1-4d82-af1d-7ac64eb1487f,972032,CH_BGer_008_8C-666-2019_2019-10-07,8C_666/2019,,,,,,,
10007f0e-95e2-402e-a34c-fc0f9392dd66,953039,CH_BGer_001_1C-213-2018_2019-01-23,1C_213/2018,,,,,,,
103aee2a-0da9-46eb-a037-d0183d500041,1078481,CH_BGer_002_2C-803-2018_2019-09-17,2C_803/2018,,,,,,,
11566786-4d3b-43c7-a768-c56e28e4f55d,997960,CH_BGer_001_1C-143-2019_2019-12-12,1C_143/2019,,,,,,,
11ed04c2-f9f0-430e-a875-ceb67e8f6a6c,1036649,CH_BGer_001_1C-548-2019_2019-10-30,1C_548/2019,,,,,,,
11de31b8-9fa4-477a-910c-640c4be54594,1029220,CH_BGer_006_6B-1332-2019_2019-12-10,6B_1332/2019,,,,,,,
11da9bfa-4b6f-41e6-ad7c-714e387720ef,993928,CH_BGer_009_9C-135-2019_2019-11-05,9C_135/2019,,,,,,,
11b4274d-19c0-4d8e-9e65-8c0c0dcecbf3,1031015,CH_BGer_004_4A-45-2019_2019-03-19,4A_45/2019,,,,,,,
11a38387-a184-44ee-be02-610dc0899275,968203,CH_BGer_005_5A-652-2019_2019-09-17,5A_652/2019,,,,,,,
118b1fc3-f4c5-430d-a209-558f7a0d9306,985868,CH_BGer_006_6B-941-2018_2019-03-06,6B_941/2018,,,,,,,
117c311f-246c-4e0e-b136-5ff79ff1febc,970013,CH_BGer_002_2C-209-2017_2019-12-16,2C_209/2017,,,,,,,
11725fff-c2d3-4781-8ff5-c2ea7c55ca4b,965430,CH_BGer_011_6F-8-2019_2019-04-16,6F_8/2019,,,,,,,
11624fc8-a2d7-4908-941a-9b4216ed04e9,972252,CH_BGer_002_2C-496-2019_2019-11-13,2C_496/2019,,,,,,,
1134b6cf-33a2-4ff0-bd2f-ed26b9e7ec4d,1065878,CH_BGer_006_6B-991-2019_2019-10-16,6B_991/2019,,,,,,,
10466cc5-a23d-472d-abdd-021f8b3a0df7,967585,CH_BGer_005_5D-127-2019_2019-08-19,5D_127/2019,,,,,,,
11314616-d14f-455b-a092-2d9b408ff7b5,1075503,CH_BGer_008_8C-131-2019_2019-06-26,8C_131/2019,,,,,,,
11223cd0-cc0e-46bd-808f-ded3921c4eac,992501,CH_BGer_001_1B-363-2019_2019-08-08,1B_363/2019,,,,,,,
1102121c-9978-460c-9730-7dcce53bf0b0,1104690,CH_BGer_002_2C-879-2018_2019-01-16,2C_879/2018,,,,,,,
10fe2816-c9e9-4102-a0b7-5369cff05f92,1068592,CH_BGer_004_4A-334-2019_2019-08-19,4A_334/2019,,,,,,,
10e162dd-306d-4b92-a74d-572e915d50f7,1010787,CH_BGer_005_5F-22-2019_2019-11-22,5F_22/2019,,,,,,,
1087d498-f296-4f91-b4f9-6b64d63d977e,1048463,CH_BGer_001_1B-400-2019_2019-09-05,1B_400/2019,,,,,,,
105ec80b-0f1d-473b-8f0b-626e5ed88bca,1015344,CH_BGer_006_6F-4-2019_2019-05-27,6F_4/2019,,,,,,,
1049c8ea-d62d-4e66-8ece-ab80f60e081d,1056412,CH_BGer_008_8C-79-2019_2019-05-21,8C_79/2019,,,,,,,
10486728-f4d6-4896-b59d-d05c7d8c92eb,966328,CH_BGer_001_1F-7-2019_2019-02-26,1F_7/2019,,,,,,,
0e3739f5-24fd-4956-b853-d5d09f7ab0f2,1055312,CH_BGer_008_8C-666-2018_2019-01-17,8C_666/2018,,,,,,,
0e09e612-9115-4143-9cca-4935e79e1cf8,1076211,CH_BGer_006_6B-311-2019_2019-08-22,6B_311/2019,,,,,,,
0de867b6-a569-4b02-8c2a-ee9fb128aeab,1048189,CH_BGer_006_6B-607-2019_2019-06-05,6B_607/2019,,,,,,,
0a1c2664-aa3b-4c2a-8ce4-9ae305516930,952967,CH_BGer_006_6B-585-2019_2019-10-25,6B_585/2019,,,,,,,
0b016d65-2603-4511-9e72-264c97f3975b,1059462,CH_BGer_006_6B-1132-2019_2019-10-02,6B_1132/2019,,,,,,,
0ae702ef-1a33-426c-94d0-ecbce0d30251,1096505,CH_BGer_011_6B-1148-2019_2019-11-15,6B_1148/2019,,,,,,,
0ac85993-503c-4ac8-be12-3acb615f319a,1109908,CH_BGer_008_8C-384-2019_2019-08-07,8C_384/2019,,,,,,,
0aa9b18b-2b7b-462c-aed8-74e1511cefef,994450,CH_BGer_001_1C-681-2017_2019-02-01,1C_681/2017,,,,,,,
0a921860-b47a-46e3-8dcf-c8e0b3396a02,980723,CH_BGer_006_6B-422-2019_2019-06-05,6B_422/2019,,,,,,,
0a818b94-4455-445e-9cc7-37b6dcfed783,982635,CH_BGer_005_5A-928-2019_2019-11-20,5A_928/2019,,,,,,,
0a6d194f-050d-4762-a0fc-e86e919043b5,997168,CH_BGer_005_5A-178-2019_2019-03-06,5A_178/2019,,,,,,,
0a66f25d-88f4-46cf-8247-c8dba4c6c2ea,1104654,CH_BGer_004_4A-373-2019_2019-09-20,4A_373/2019,,,,,,,
0a5bed28-5835-4cfd-bb2b-267f7eb728ca,1014521,CH_BGer_001_1B-8-2019_2019-10-31,1B_8/2019,,,,,,,
0a14fdaa-3b52-4502-90be-97ed1d7f835f,1009538,CH_BGer_002_2C-624-2019_2019-10-28,2C_624/2019,,,,,,,
0b3b55cd-0a5c-4d66-80dd-e44f06b83869,975587,CH_BGer_011_6B-758-2018_2019-10-24,6B_758/2018,,,,,,,
0a0f9e1c-cc15-46c9-9615-8b0556fe6e32,1006781,CH_BGer_004_4A-50-2019_2019-05-28,4A_50/2019,,,,,,,
0a09f4f2-9907-4cc2-bed8-cd1e22322a90,1035264,CH_BGer_002_2C-37-2019_2019-08-16,2C_37/2019,,,,,,,
09ea4439-6364-4222-b732-7c05b5d75f33,1116124,CH_BGer_005_5A-22-2019_2019-01-10,5A_22/2019,,,,,,,
09da686f-c195-4628-9d03-25968705e10d,1027401,CH_BGer_005_5A-44-2019_2019-07-30,5A_44/2019,,,,,,,
0983a1b6-951a-4526-b421-b177f8c76cac,1108076,CH_BGer_004_4A-283-2018_2019-07-09,4A_283/2018,,,,,,,
093c9380-d6c0-40b3-a4a0-b1a795050bee,985249,CH_BGer_001_1B-64-2019_2019-03-07,1B_64/2019,,,,,,,
0922deca-0cd5-42fb-a4dd-56a658b5d4b3,978459,CH_BGer_009_9C-77-2019_2019-09-27,9C_77/2019,,,,,,,
09064ebb-d5b0-42ce-b6ba-3a5bc85342f4,956720,CH_BGer_001_1B-305-2019_2019-11-26,1B_305/2019,,,,,,,
09032e09-534c-4aca-bd09-b5b69ec41ff2,1030054,CH_BGer_009_9C-739-2018_2019-02-14,9C_739/2018,,,,,,,
0b13e177-c18a-4833-a945-82d7774084c4,983686,CH_BGer_005_5A-850-2019_2019-10-31,5A_850/2019,,,,,,,
0b8c8a29-0aed-4472-9b94-a71ca6583e32,1070907,CH_BGer_011_6B-1145-2018_2019-05-28,6B_1145/2018,,,,,,,
0dc26f27-25df-455e-91ed-baf51579fed3,960459,CH_BGer_011_6B-112-2018_2019-03-04,6B_112/2018,,,,,,,
0ca9f94f-3c27-43ee-b3ee-6208a31f8416,997799,CH_BGer_009_9C-449-2019_2019-08-16,9C_449/2019,,,,,,,
0d6f7c3a-f80b-48b3-9d78-017ab3505048,1025696,CH_BGer_009_9C-851-2018_2019-05-23,9C_851/2018,,,,,,,
0d33ea7a-19d7-4fb3-845d-c7a54d5c7e61,966696,CH_BGer_004_4A-578-2018_2019-11-25,4A_578/2018,,,,,,,
0d2b9975-dff3-4b8a-9aa1-ed4a556c78ec,1052001,CH_BGer_009_9C-445-2019_2019-08-22,9C_445/2019,,,,,,,
0d1c16ce-4504-4e0a-9405-5aedeb998082,1096567,CH_BGer_005_5A-679-2018_2019-06-17,5A_679/2018,,,,,,,
0d021c0b-6aff-4293-8e21-a588765af960,1026092,CH_BGer_005_5A-186-2019_2019-03-15,5A_186/2019,,,,,,,
0ceeaa46-df14-42ca-882c-d416342af918,1067529,CH_BGer_006_6B-573-2019_2019-06-07,6B_573/2019,,,,,,,
0ce6d5ec-dcc9-4733-9ae3-7191e1365943,1103154,CH_BGer_001_1C-237-2019_2019-05-17,1C_237/2019,,,,,,,
0ce12eb9-a06e-48f5-961e-e915c4465e01,1076175,CH_BGer_011_6B-972-2019_2019-10-09,6B_972/2019,,,,,,,
0cd76fd4-7afa-490d-a20e-4b96c2829025,1100438,CH_BGer_008_8C-76-2019_2019-02-22,8C_76/2019,,,,,,,
0c90b02b-1768-4229-8c00-aef7dc82d17c,1001491,CH_BGer_011_6B-864-2018_2019-04-26,6B_864/2018,,,,,,,
0b9d4876-cb8f-448f-99ee-45c4726c11f0,1112677,CH_BGer_009_9C-642-2019_2019-12-16,9C_642/2019,,,,,,,
0c6d655f-9fc0-4ba2-895e-e9c19bac7a37,1044633,CH_BGer_006_6B-1026-2019_2019-10-03,6B_1026/2019,,,,,,,
0c6760f9-70b3-4500-984a-ecd7c49975d6,1066078,CH_BGer_009_9C-789-2019_2019-12-12,9C_789/2019,,,,,,,
0c37ba69-e5fa-4deb-bdd1-cd460e5eca4b,1055449,CH_BGer_008_8C-249-2019_2019-04-12,8C_249/2019,,,,,,,
0c0bd6d4-bc25-4b23-a76d-ab8768ed6813,1039267,CH_BGer_004_4A-611-2018_2019-06-05,4A_611/2018,,,,,,,
0bf22ad7-599e-4e78-88ba-e46c498d9af2,978580,CH_BGer_005_5A-662-2019_2019-09-25,5A_662/2019,,,,,,,
0bc86209-b358-471e-9b25-3fd49fee8fa1,1114131,CH_BGer_008_8C-318-2019_2019-10-14,8C_318/2019,,,,,,,
0bc41db6-c360-474a-a204-4d1ae7df6ae9,1024040,CH_BGer_005_5D-208-2019_2019-11-18,5D_208/2019,,,,,,,
0bb0adaf-0a8e-4027-8b31-ad4c65c105c1,970446,CH_BGer_001_1F-3-2019_2019-02-18,1F_3/2019,,,,,,,
0ba26f10-9abd-4c2b-bb26-f712e5ed85ef,1086709,CH_BGer_009_9C-720-2018_2019-02-01,9C_720/2018,,,,,,,
270ee867-e355-4bf4-903b-cbd43886862a,951674,CH_BGer_009_9C-467-2019_2019-11-04,9C_467/2019,,,,,,,
27230d21-adb6-40f3-8369-1c650bd5b645,967934,CH_BGer_008_8C-784-2018_2019-03-05,8C_784/2018,,,,,,,
4d644853-1f36-484e-b745-13787e2d0ac5,1034687,CH_BGer_002_2D-53-2018_2019-05-01,2D_53/2018,,,,,,,
448ecb9e-5964-4939-9275-85cf52f219e4,1077822,CH_BGer_011_6B-12-2019_2019-02-19,6B_12/2019,,,,,,,
42923dad-2008-4c38-9730-86aa7235712e,1068359,CH_BGer_004_4A-599-2018_2019-09-26,4A_599/2018,,,,,,,
42760953-962e-447f-8a1a-2fe83fc204c3,1108610,CH_BGer_009_9C-335-2019_2019-07-29,9C_335/2019,,,,,,,
4270565f-5e79-4228-a0c3-a495c15395b9,1002887,CH_BGer_005_5D-219-2019_2019-12-09,5D_219/2019,,,,,,,
42490e15-0ba7-4050-986e-056c7f964f0d,1072193,CH_BGer_002_2C-941-2019_2019-11-21,2C_941/2019,,,,,,,
4243f0e5-c4ae-42a7-90a6-0b9a78ff4969,1113654,CH_BGer_011_6B-925-2019_2019-10-16,6B_925/2019,,,,,,,
4236574e-32d9-41e5-b555-5a931315fbde,1046268,CH_BGer_009_9C-405-2019_2019-08-19,9C_405/2019,,,,,,,
421659fa-3321-4c36-9ada-607bd832a7e8,1099005,CH_BGer_005_5A-874-2018_2019-05-01,5A_874/2018,,,,,,,
4205509b-3448-478b-be38-3975228b065f,1041302,CH_BGer_002_2C-1073-2018_2019-12-20,2C_1073/2018,,,,,,,
41f7bfdd-5daa-429d-acf6-b3cd2103a317,1093100,CH_BGer_002_2C-1063-2018_2019-02-15,2C_1063/2018,,,,,,,
41eb4dda-791d-4b70-bfdd-8c96e3b2f6d0,1110994,CH_BGer_011_6B-1342-2019_2019-11-26,6B_1342/2019,,,,,,,
41cbf586-c4b7-495b-babc-145ec4a4bc33,995908,CH_BGer_001_1B-32-2019_2019-02-08,1B_32/2019,,,,,,,
41af4058-7ced-4f33-9519-3fa8a36b04b1,975891,CH_BGer_001_1B-615-2019_2019-12-31,1B_615/2019,,,,,,,
41847341-fc5a-4722-b425-39ab4a343179,1032866,CH_BGer_011_6B-1172-2019_2019-11-20,6B_1172/2019,,,,,,,
4155b1e6-e35d-407e-91b4-10af7ca39b16,1078588,CH_BGer_002_2C-100-2019_2019-01-29,2C_100/2019,,,,,,,
415208a1-7568-4c30-b178-997aa1c9e2ee,967250,CH_BGer_002_2C-596-2018_2019-05-13,2C_596/2018,,,,,,,
413c6980-eca5-4b20-ae4a-d09814ab9f2c,997539,CH_BGer_011_6B-1022-2019_2019-10-30,6B_1022/2019,,,,,,,
4116a5eb-528f-45e2-b53a-d84b2b52662a,1035392,CH_BGer_001_1B-500-2019_2019-10-25,1B_500/2019,,,,,,,
40ed209c-d21c-4d1e-9070-35ae2880cc64,1063349,CH_BGer_005_5A-657-2019_2019-08-26,5A_657/2019,,,,,,,
40e10d9f-7b74-4165-afdd-9e3a97d380c8,994919,CH_BGer_002_2C-120-2019_2019-02-25,2C_120/2019,,,,,,,
4065ed25-646b-4792-bbed-d34eb0d76ef1,1100126,CH_BGer_001_1B-97-2019_2019-02-28,1B_97/2019,,,,,,,
405a26e9-b24a-4156-9ded-2617a4c8d619,1036763,CH_BGer_004_4A-272-2019_2019-09-04,4A_272/2019,,,,,,,
429986c8-02f5-4e92-9f63-999b74dc7c0e,991623,CH_BGer_008_8C-827-2018_2019-04-10,8C_827/2018,,,,,,,
42a4f592-50d7-457b-96cb-2429e17f2ed3,1012323,CH_BGer_011_6B-1089-2019_2019-10-21,6B_1089/2019,,,,,,,
42a635fa-90c0-46d7-a3a1-84bff745fa66,1028593,CH_BGer_008_8C-350-2019_2019-06-06,8C_350/2019,,,,,,,
43c8ee24-fff7-43ab-b4f7-60d533f5cf19,964862,CH_BGer_005_5D-172-2019_2019-10-03,5D_172/2019,,,,,,,
446fd507-950c-4d47-9caf-da543f42b392,1109301,CH_BGer_008_8C-874-2018_2019-02-04,8C_874/2018,,,,,,,
44678e45-cb7b-49ce-a134-a41aa80a1465,1077623,CH_BGer_009_9C-666-2018_2019-05-27,9C_666/2018,,,,,,,
445de06a-3ce5-4b65-bc3c-aaec8f9c90e0,1027456,CH_BGer_002_2C-685-2019_2019-08-23,2C_685/2019,,,,,,,
44541648-f691-48ad-b1c7-7714d06217ce,1086185,CH_BGer_002_2C-197-2019_2019-02-25,2C_197/2019,,,,,,,
4447e6cd-dbe8-418b-88ee-4452e9ec9791,1096171,CH_BGer_006_6B-620-2019_2019-07-09,6B_620/2019,,,,,,,
443567c7-f235-4950-914a-43703504a43a,1005349,CH_BGer_008_8C-78-2019_2019-04-10,8C_78/2019,,,,,,,
44209282-9598-4f64-a9d2-c9b3f3152ff5,1113188,CH_BGer_006_6B-812-2018_2019-03-15,6B_812/2018,,,,,,,
43e7d539-e9ee-496d-a679-f16e4cba150c,1053713,CH_BGer_001_1C-6-2019_2019-04-23,1C_6/2019,,,,,,,
43d9084b-4cb1-4b5f-b289-29d14d8445ac,976091,CH_BGer_011_6B-655-2018_2019-04-04,6B_655/2018,,,,,,,
43af595c-f61d-4793-8652-5fdb6f21e55c,973430,CH_BGer_002_2C-68-2019_2019-02-01,2C_68/2019,,,,,,,
42bc8770-39f0-4bf4-b1bf-411199495c4c,1058428,CH_BGer_006_6B-683-2019_2019-10-08,6B_683/2019,,,,,,,
439f3711-91a5-4d2f-9407-1586777b2eba,1110313,CH_BGer_001_1C-212-2019_2019-05-21,1C_212/2019,,,,,,,
439a7bea-7ab6-458e-b4ff-d06f566b8fd3,1082990,CH_BGer_009_9C-51-2018_2019-02-07,9C_51/2018,,,,,,,
43929b27-7d87-48ec-b300-842c96b91f07,1021584,CH_BGer_002_2C-334-2019_2019-05-13,2C_334/2019,,,,,,,
438e5b59-a344-42f1-8400-e5cf9b4e4618,1091202,CH_BGer_001_1C-22-2016_2019-04-04,1C_22/2016,,,,,,,
43686604-603d-4775-acc6-05dc242249e9,1016377,CH_BGer_011_6B-878-2018_2019-07-29,6B_878/2018,,,,,,,
435472a6-46d9-412d-bd58-c50758d8696e,965009,CH_BGer_008_8C-637-2018_2019-10-08,8C_637/2018,,,,,,,
432a0106-6e3f-4185-9baf-5b37f11a1ff9,1084986,CH_BGer_008_8C-264-2019_2019-09-09,8C_264/2019,,,,,,,
4312edcf-b6b8-44b4-8c0b-90fc1581663e,1063567,CH_BGer_008_8C-409-2019_2019-07-25,8C_409/2019,,,,,,,
42dd1672-c6d8-40f7-ac4c-5a24f955b1d2,991006,CH_BGer_009_9C-648-2019_2019-12-16,9C_648/2019,,,,,,,
4046ec21-de6e-440d-a5db-1455072a2716,1070284,CH_BGer_002_2C-408-2018_2019-09-17,2C_408/2018,,,,,,,
3fe4c995-f528-4e95-876e-a9a84285baa6,1087862,CH_BGer_005_5A-974-2018_2019-01-15,5A_974/2018,,,,,,,
3fc10499-e0ba-4789-a7a9-16f0f1b27ef2,1063361,CH_BGer_001_1B-432-2018_2019-04-12,1B_432/2018,,,,,,,
3d0439f7-6729-43dc-be59-acd6516d5051,1092328,CH_BGer_004_4A-505-2019_2019-11-14,4A_505/2019,,,,,,,
3da04cdd-6b28-4230-9204-0afcbbc5a37e,1081439,CH_BGer_004_4A-543-2018_2019-05-28,4A_543/2018,,,,,,,
3d6c9ac6-36f3-445f-9c49-906ef897bdda,1014478,CH_BGer_002_2C-44-2019_2019-12-16,2C_44/2019,,,,,,,
3d69b988-e46a-4f0d-8040-783d83d06783,1084350,CH_BGer_009_9C-542-2019_2019-11-12,9C_542/2019,,,,,,,
3d630912-4bf5-4dae-b98a-498061f31465,1053906,CH_BGer_009_9C-636-2019_2019-12-02,9C_636/2019,,,,,,,
3d5e8b52-ab67-46b0-8b6f-594a002d741b,1052596,CH_BGer_001_1B-31-2019_2019-01-17,1B_31/2019,,,,,,,
3d40c21e-0913-4db5-a18d-87012b09b3d1,1084644,CH_BGer_002_2C-802-2019_2019-09-25,2C_802/2019,,,,,,,
3d24865b-ad79-4db0-af17-c257253a4d3f,1025391,CH_BGer_006_6B-1045-2019_2019-10-18,6B_1045/2019,,,,,,,
3d13fb95-866a-4b67-a349-ff4f9c432f31,1068443,CH_BGer_001_1B-181-2019_2019-04-18,1B_181/2019,,,,,,,
3d0cb464-ae86-4b7a-b916-2a8855ce85fc,1096079,CH_BGer_011_6B-105-2019_2019-02-08,6B_105/2019,,,,,,,
3cf84db7-35ac-4445-97ba-a63c05dc223e,1094948,CH_BGer_001_1D-7-2019_2019-12-18,1D_7/2019,,,,,,,
3de19083-11fe-4e69-8ca5-749d8357c445,993449,CH_BGer_006_6B-1158-2018_2019-01-23,6B_1158/2018,,,,,,,
3cf68f0d-5448-4ec4-a8b0-98c5090b681a,1029956,CH_BGer_011_6B-1203-2018_2019-06-12,6B_1203/2018,,,,,,,
3cc2f31a-5a03-46ff-a780-30ced1b546bf,1055565,CH_BGer_005_5A-637-2018_2019-05-22,5A_637/2018,,,,,,,
3caf3f06-7ac7-485a-914a-d618583d1ca2,954021,CH_BGer_005_5A-476-2018_2019-01-23,5A_476/2018,,,,,,,
3cab7114-395b-46eb-b4ad-ef8729d8687f,1099438,CH_BGer_006_6B-239-2019_2019-04-24,6B_239/2019,,,,,,,
3ca30cd6-4ac9-4032-9f02-f894233ddef0,1077209,CH_BGer_008_8C-297-2019_2019-08-29,8C_297/2019,,,,,,,
3c9bfc7b-7e5a-435a-a948-584ff2852665,1066016,CH_BGer_008_8C-813-2019_2019-12-23,8C_813/2019,,,,,,,
3c809e83-921f-4672-a599-2298477c42f6,985469,CH_BGer_011_6B-969-2019_2019-11-05,6B_969/2019,,,,,,,
3c699021-6684-4d92-8267-b5f170885a96,987434,CH_BGer_001_1C-152-2019_2019-06-26,1C_152/2019,,,,,,,
3c63965e-5a01-4c57-80e3-fa28c79c93e8,1063766,CH_BGer_005_5A-571-2019_2019-12-23,5A_571/2019,,,,,,,
3dcbc592-7f8b-4d2b-b9c2-97f3043386c7,1046556,CH_BGer_008_8C-380-2019_2019-10-11,8C_380/2019,,,,,,,
